t;x;y;z;vx;vy;vz;a;e;w;i;raan;nu
33090;5921317.97353646;-1639753.37968575;-2077706.58952385;3126.49390635074;4170.97646472594;6091.10191500705;6797616.06148933;0.0495771190214021;0.00783565834018292;0.959823111624208;-0.0310458850638978;-0.409652882854692
33120;6011194.14480683;-1513572.09305829;-1893641.71587301;2864.49935050617;4240.21084077229;6178.57002019765;6798012.90868722;0.0496433137575299;0.00821257632074288;0.95984124893893;-0.0310548204953591;-0.37292354682443
33150;6093144.73062718;-1385395.27272663;-1707072.39472325;2598.18506525989;4303.99156882363;6258.0385199483;6798379.90166122;0.0497058756211379;0.00872143409356083;0.959857970376554;-0.031062190291312;-0.336278475003206
33180;6167045.91184796;-1255388.32368176;-1518240.93439902;2327.93770370943;4362.2005458321;6329.35511453885;6798714.51725086;0.0497640403270932;0.00935436707062846;0.959873173571962;-0.0310681217844518;-0.299714166796667
33210;6232785.62674354;-1123720.04778282;-1327393.99527733;2054.15428643759;4414.72948826585;6392.38206245276;6799014.43314076;0.0498170931948259;0.0101018901024118;0.959886764859356;-0.0310727524090627;-0.263225586886072
33240;6290263.86783308;-990562.342919127;-1134782.14468685;1777.24124511007;4461.48034332144;6446.9967288514;6799277.54985311;0.0498643790326021;0.0109530276805883;0.959898660011799;-0.0310762288115972;-0.226806287093108
33270;6339392.94917885;-856089.890357894;-940659.396140704;1497.61341151723;4502.36566480036;6493.09208080924;6799502.01091574;0.049905311207477;0.0118954621837572;0.959908784913309;-0.0310787058750451;-0.190448545981775
33300;6380097.74260133;-720479.831383764;-745282.734562414;1215.69295723552;4537.30895064122;6530.57712521439;6799686.22092635;0.0499393797715789;0.0129156978472201;0.959917076156022;-0.0310803456652687;-0.154143523909797
33330;6412315.88141444;-583911.434422033;-548911.629281504;931.908289625646;4566.24493937082;6559.37728565327;6799828.86125831;0.0499661585306333;0.0139992381237837;0.959923481555668;-0.0310813163085224;-0.117881431229925
33360;6435997.93046258;-446565.753915356;-351807.536678547;646.692910370522;4589.11986304675;6579.43471506553;6799928.90318309;0.0499853109568538;0.0151307741200481;0.95992796057947;-0.0310817908103032;-0.0816517073608571
33390;6451107.52143441;-308625.282291286;-154233.394448459;360.48424317858;4605.89165460816;6590.70854146856;6799985.61821899;0.0499965948652349;0.016294381828982;0.959930484681506;-0.0310819458264838;-0.0454432084853636
33420;6457621.45263192;-170273.596415032;43546.8904764192;73.722437629653;4616.53010792486;6593.17504460438;6799998.58555406;0.0499998657897014;0.0174737259231047;0.959931037541611;-0.0310819603983399;-0.00924440167808255
33450;6455529.75258747;-31694.9999671796;241268.958246211;-213.150843585797;4621.01698923359;6586.82776194704;6799967.69643254;0.0499950790133388;0.0186522679131774;0.959929615204989;-0.0310820146635897;0.0269564366929953
33480;6444835.70714172;106925.836780784;438668.514521328;-499.693646592098;4619.34609906722;6571.67752311694;6799893.15543829;0.0499822902249506;0.0198134765071324;0.959926226120834;-0.031082288555907;0.0631710204167666
33510;6425555.84982062;245404.238299857;635481.848853917;-785.46494987159;4611.52328421281;6547.75241237219;6799775.47865373;0.0499616547923411;0.0209410380176357;0.959920891079436;-0.031082960505537;0.0994108528523222
33540;6397719.91557642;383555.8847452;831446.350868147;-1070.02588186202;4597.56639967064;6515.09765947494;6799615.48871888;0.0499334256609617;0.0220190646615243;0.959913643048431;-0.0310842061536435;0.135687028421726
33570;6361370.75818377;521197.171011154;1026301.02210286;-1352.94092511619;4577.50522102246;6473.7754598548;6799414.30686005;0.049897949904796;0.0230322985705294;0.959904526909998;-0.0310861970928354;0.172010038322709
33600;6316564.23180456;658145.562423391;1219786.98141701;-1633.7790996907;4551.38130804628;6423.8647256019;6799173.34200219;0.0498556639745097;0.0239663092932112;0.959893599101983;-0.0310890996459687;0.208389582641747
33630;6263369.03745157;794219.945623359;1411647.96191307;-1912.11511867333;4519.2478208312;6365.46076940929;6798894.27711983;0.0498070877058913;0.0248076825185564;0.959880927166986;-0.0310930736948077;0.244834391098293
33660;6201866.53528943;929240.973243835;1601630.79740586;-2187.53050908106;4481.16929004241;6298.67492414103;6798579.05302045;0.0497528171692899;0.0255441977005051;0.959866589214493;-0.0310982715694568;0.281352054703238
33690;6132150.52390812;1063031.40102951;1789485.89655194;-2459.61469175654;4437.22134335828;6223.63410121928;6798229.84978821;0.0496935164579939;0.0261649922200909;0.959850673302088;-0.0311048370086599;0.317948870658702
33720;6054326.98788927;1195416.4161224;1974967.70285832;-2727.96601435282;4387.49039044358;6140.4802914949;6797849.06614602;0.0496299085300687;0.0266607097001175;0.959833276742598;-0.0311129042001249;0.354629702849633
33750;5968513.81515451;1326223.95530757;2157835.13890502;-2992.19273201681;4332.07326913003;6049.37001268501;6797439.29701831;0.0495627652338087;0.0270236300991957;0.959814505344812;-0.0311225969089791;0.391397860267775
33780;5874840.48573894;1455285.01209884;2337852.03324445;-3251.9139309506;4271.07685574515;5950.47370782324;6797003.30959672;0.0494928966614077;0.0272477792714586;0.959794472595988;-0.0311340277013173;0.428254995651141
33810;5773447.733768;1582433.93163588;2514787.52857849;-3506.76039063842;4204.61764275872;5843.97509947008;6796544.0182236;0.0494211399882859;0.0273290157976281;0.959773298794914;-0.0311472972685919;0.465201026505171
33840;5664487.18453305;1707508.6924623;2688416.46996041;-3756.37538116399;4132.82128710209;5730.07050466929;6796064.45841686;0.04934834796643;0.027265093084002;0.959751110144608;-0.0311624938573318;0.502234080483301
33870;5548120.96865839;1830351.17435692;2858519.77192096;-4000.41539269925;4055.82213265727;5608.96811581102;6795567.76036065;0.0492753772485988;0.0270556949966515;0.95972803781401;-0.031179692807385;0.539350466836628
33900;5424521.31543007;1950807.41149715;3024884.76357481;-4238.55079490952;3973.76271050992;5480.88725267254;6795057.1221837;0.049203076725999;0.0267024436537002;0.959704216978119;-0.0311989562005808;0.576544675289518
33930;5293870.12741452;2068727.83034193;3187305.51092227;-4470.4664246837;3886.7932206143;5346.05759095513;6794535.78333746;0.0491322760645528;0.026208878438961;0.959679785845974;-0.0312203326204275;0.613809403260423
33960;5156358.53853294;2183967.47173161;3345583.11572105;-4695.86210124979;3795.07099852888;5204.71837262217;6794006.99837301;0.0490637746238755;0.0255804058204688;0.959654884685773;-0.0312438570222107;0.65113561182981
33990;5012186.45777602;2296386.19681137;3499525.99046064;-4914.45306836942;3698.75997085215;5057.11760327283;6793474.01139736;0.0489983309382418;0.0248242201465927;0.959629654856107;-0.031269550711658;0.688512610270861
34020;4861562.10074371;2405848.87649282;3648950.10912758;-5125.97036390994;3598.03010292023;4903.51124166134;6792940.031468;0.0489366529299703;0.0239491962332026;0.959604237851941;-0.031297421429213;0.725928168320717
34050;4704701.51117687;2512225.56427394;3793679.23360042;-5330.16111766433;3493.05684222562;4744.1623862989;6792408.20916007;0.0488793890127951;0.0229657552267388;0.95957877437349;-0.0313274635359156;0.763368654701531
34080;4541828.07461378;2615391.65233906;3933545.11565829;-5526.78877882004;3384.02056088223;4579.34046385841;6791881.61451238;0.0488271202259701;0.0218857059018591;0.959553403425566;-0.0313596582959369;0.800819199729589
34110;4373172.02625481;2715228.01095832;4068387.67472484;-5715.63327496394;3271.10600030022;4409.32042384831;6791363.21653036;0.0487803535194223;0.0207220642010062;0.95952826145436;-0.0313939742499799;0.838263879204806
34140;4198969.95505539;2811621.11129794;4198055.15159906;-5896.4911049485;3154.50172104883;4234.38194373499;6790855.8643931;0.0487395162866445;0.0194888544145888;0.959503481527894;-0.0314303676730235;0.875685916184181
34170;4019464.30599151;2904463.13183921;4322404.23854522;-6069.17536833031;3034.3995606804;4054.80864838146;6790362.27048145;0.0487049522158306;0.0182008959059052;0.95947919256569;-0.0314687831092881;0.913067896739876
34200;3834902.88235591;2993652.04868373;4441300.1862254;-6233.51573442587;2910.99410206846;3870.88734733776;6789884.99531345;0.0486769185017804;0.0168735796774568;0.959455518622367;-0.0315091539768053;0.950391995412383
34230;3645538.34984703;3079091.71009587;4554616.88805873;-6389.35835431012;2784.48215458097;3682.90729317274;6789426.43444363;0.0486555844321917;0.0155226393336751;0.959432578229149;-0.0315514032336153;0.98764020581313
34260;3451627.74410968;3160691.89569926;4662236.94268219;-6536.56571931047;2655.06225017064;3491.15946368204;6788988.80735428;0.0486410313330687;0.014163921105138;0.959410483796425;-0.0315954440973707;1.02479457172279
34290;3253431.98327702;3238368.36080305;4764051.69526713;-6675.01646972514;2522.93415622114;3295.93587045001;6788574.14833974;0.0486332538300446;0.0128131575538567;0.959389341079746;-0.0316411808099941;1.06183741407897
34320;3051215.3869496;3312042.86638512;4859961.25851496;-6804.60515762092;2388.29840674473;3097.52889588696;6788184.29935971;0.0486321623563701;0.0114857493813346;0.95936924871084;-0.0316885094390252;1.09875154944648
34350;2845245.20293012;3381643.19530374;4949874.51421362;-6925.24196764446;2251.35585328611;2896.23066051343;6787820.9048153;0.0486375868149878;0.010196559420725;0.959350297794528;-0.031737318707372;1.13552049590523
34380;2635791.14291405;3447103.15534622;5033709.09628468;-7036.85239981658;2112.30723665231;2692.33242192345;6787485.40818071;0.0486492812821624;0.00895972242953418;0.959332571571664;-0.0317874908433709;1.17212866275703
34410;2423124.92821708;3508362.5697533;5111391.35628863;-7139.37691827323;1971.35278036119;2486.12400653167;6787179.05040651;0.0486669296241455;0.00778847373530216;0.95931614514762;-0.031838902443321;1.20856152101757
34440;2207519.84650206;3565367.25588141;5182856.31238469;-7232.7705698751;1828.69180648392;2277.89327489902;6786902.86999486;0.0486901518865925;0.0066949991507332;0.95930108528517;-0.0318914253390055;1.24480575229688
34470;1989250.32035143;3618068.99268234;5248047.58276074;-7317.00257653236;1684.52237435171;2067.92562113896;6786657.70463545;0.0487185113091181;0.00569030789915595;0.959287450260121;-0.0319449274631199;1.28084937434779
34500;1768591.48841716;3666425.47769068;5306917.30455977;-7392.05590498735;1539.04094240406;1856.50350663408;6786444.19428078;0.0487515218143621;0.00478412960535495;0.959275289777508;-0.0319992737059908;1.3166818422483
34530;1545818.79977011;3710400.27421535;5359426.03933255;-7457.9268176694;1392.44205327813;1643.90602804222;6786262.78553265;0.0487886558220374;0.00398483574141345;0.959264644945769;-0.0320543267574754;1.35229412484953
34560;1321207.62196406;3749962.74943177;5405542.66604198;-7514.62440808619;1244.91804207443;1430.40851934175;6786113.73720698;0.0488293522432463;0.00329938529585421;0.959255548305906;-0.0321099479284717;1.38767875674264
34590;1095032.86322853;3785088.00406719;5445244.26263389;-7562.17012405001;1096.65876758616;1216.28218745994;6785997.12694183;0.04887302451837;0.00273329387948452;0.959248023912366;-0.032165997947032;1.4228298665527
34620;867568.609108107;3815756.79436313;5478515.97717264;-7600.59728185673;947.85136614553;1001.79378084393;6785912.85871283;0.0489190685724914;0.00229062500654312;0.959242087462118;-0.0322223377246499;1.4577431828427
34650;639087.773775206;3841955.44698687;5505350.88951823;-7629.95057434597;798.680027622648;787.205290172669;6785860.67112225;0.0489668705749656;0.0019740019060304;0.959237746468186;-0.0322788290888676;1.49241601929386
34680;409861.766158485;3863675.76754813;5525749.86449513;-7650.28557557379;649.325793008888;572.773680267554;6785840.14633058;0.0490158144037846;0.00178463792745209;0.959235000473826;-0.0323353354789329;1.52684724111908
34710;180160.170949946;3880914.94335894;5539721.39747342;-7661.6682446287;499.966372927537;358.750652140956;6785850.71950452;0.049065288730196;0.00172238340899248;0.959233841303386;-0.0323917226017941;1.56103721486194
34740;-49749.5555189274;3893675.44105371;5547281.45324896;-7664.17443091956;350.775986339217;145.382434021814;6785891.68866067;0.049114693654066;0.00178578676650773;0.95923425334592;-0.0324478590462739;1.59498774384285
34770;-279602.37460859;3901964.89966342;5548453.29907354;-7657.88938306268;201.925218647117;-67.090399882902;6785962.2247913;0.0491634468352598;0.00197216753224251;0.959236213867615;-0.0325036168537843;1.62870199154266
34800;-509135.94004782;3905796.01971351;5543267.33264781;-7642.90726329693;53.580898356823;-278.433084195536;6786061.38216569;0.0492109890804391;0.00227769911099048;0.959239693349135;-0.0325588720444444;1.66218439517452
34830;-738090.858147393;3905186.44888889;5531760.9058494;-7619.33066916181;-94.0940085933697;-488.416792095817;6786188.10870906;0.0492567893578304;0.00269749911699858;0.959244655844119;-0.0326135050979252;1.69544057159863
34860;-966210.933792616;3900158.66478249;5513978.14492829;-7587.27016398543;-240.940487744311;-696.818741354081;6786341.25636914;0.0493003492244806;0.00322572529440248;0.959251059355161;-0.0326674013887779;1.72847721759385
34890;-1193243.40249994;3890739.85521623;5489969.76785897;-7546.8438175485;-386.803549201704;-903.422278073265;6786519.59138942;0.0493412066611231;0.00385567519573529;0.959258856223757;-0.0327204515763974;1.76130200632774
34920;-1418939.14886127;3876961.79659499;5459792.8994971;-7498.17675811753;-531.532285837827;-1108.0169395505;6786721.80441664;0.0493789393189693;0.00457988798536145;0.959267993530893;-0.032772551950127;1.79392348167337
34950;-1643052.91173285;3858860.73072604;5423510.88514595;-7441.40073687633;-674.979917554219;-1310.39849766568;6786946.52037896;0.049413167190481;0.00539024693738317;0.959278413505133;-0.0328236047303295;1.8263509518175
34980;-1865343.47655417;3836477.24050787;5381193.10309578;-7376.65370563014;-817.003822546347;-1510.36898419157;6787192.30807971;0.0494435547225227;0.00627808140246327;0.959290053935247;-0.032873518326531;1.85859438339889
35010;-2085573.85520646;3809856.12486437;5332914.77665792;-7304.07940851107;-957.465556501304;-1707.73669939915;6787457.68945967;0.0494698123953025;0.0072342672171778;0.959302848584692;-0.0329222075539834;1.89066429721557
35040;-2303511.4538398;3779046.27327263;5278756.7861744;-7223.82698827818;-1096.23086064459;-1902.31620530384;6787741.14848908;0.0494916977942908;0.00824932471828356;0.959316727605402;-0.032969593810198;1.92257166634981
35070;-2518928.22911427;3744100.54020542;5218805.48144409;-7136.05060767939;-1233.16965953254;-2093.92830486475;6788041.13965763;0.049509016204986;0.00931351369776682;0.959331617948642;-0.033015605213173;1.95432781738556
35100;-2731600.83331232;3705075.61978266;5153152.49496769;-7040.90908622634;-1368.15604946386;-2282.40000841006;6788356.09603824;0.0495216207621061;0.010416924790508;0.959347443770862;-0.0330601767031713;1.98594433523568
35130;-2941310.74878884;3662031.9209007;5081894.556376;-6938.5655526263;-1501.06827835757;-2467.56448851935;6788684.43690621;0.0495294121856623;0.0115495669225869;0.959364126832702;-0.0331032501100128;2.01743297195977
35160;-3147844.41223091;3615033.44308299;5005133.30837014;-6829.18711301788;-1631.78871791599;-2649.26102454787;6789024.57490217;0.0495323381365546;0.0127014505649642;0.959381586889564;-0.0331447741879172;2.04880555983526
35190;-3350993.32920258;3564147.65327167;4922975.12446698;-6712.94453506855;-1760.20382886089;-2827.3349379295;6789374.92273192;0.0495303922239521;0.0138626666332425;0.959399742072315;-0.0331847046199831;2.08007392884795
35220;-3550554.17945025;3509445.36375651;4835530.92881031;-6590.01194791151;-1886.20411999903;-3001.63751934568;6789733.89940174;0.0495236126959007;0.0150234609516489;0.959418509256935;-0.0332230039944107;2.11124982868974
35250;-3746328.9134427;3451000.61141532;4742916.01827582;-6460.56655782786;-2009.68410184017;-3172.0259487965;6790099.93599191;0.0495120808434591;0.0161743042580987;0.959437804422094;-0.0332596417545785;2.14234485529185
35280;-3938124.84061584;3388890.53841894;4645249.88706806;-6324.78837951502;-2130.54223545729;-3338.36320955897;6790471.48097498;0.0494959191472894;0.0173059577697629;0.959457542993819;-0.0332945941250603;2.17337038187846
35310;-4125754.70978667;3323195.27453347;4542656.05397866;-6182.85998272547;-2248.68087724474;-3500.51799696593;6790847.00508883;0.0494752891941208;0.0184095343560008;0.959477640176596;-0.0333278440156385;2.20433749449743
35340;-4309036.78219368;3253997.82113354;4435261.89244774;-6034.96625400906;-2364.00622019621;-3658.36462288805;6791225.00577746;0.0494503893889357;0.0194765553799159;0.959498011270406;-0.033359380905312;2.23525693196994
35370;-4487794.89761224;3181383.93702199;4323198.46354482;-5881.29417324811;-2476.42823229095;-3811.78291675083;6791604.01121479;0.0494214524871549;0.0204990032731812;0.959518571973327;-0.0333892007082346;2.26613903019649
35400;-4661858.53398359;3105442.02613441;4206600.35196144;-5722.03260463561;-2585.86059254339;-3960.65812386921;6791982.58392876;0.0493887429695901;0.0214693699027264;0.959539238669475;-0.0334173056234448;2.29699367076246
35430;-4831062.86098512;3026263.02719062;4085605.50508467;-5557.37210171394;-2692.22062523917;-4104.88080183388;6792359.32404479;0.0493525542815131;0.0223807007746077;0.959559928702188;-0.0334437039701599;2.32783023379888
35460;-4995248.78795759;2943940.30534012;3960355.07519961;-5387.50472606308;-2795.42923284852;-4244.34671563679;6792732.87216872;0.0493132059559076;0.0232266351015378;0.959580560632442;-0.0334684100103191;2.35865755507242
35490;-5154263.00659229;2858569.54583418;3830993.26484901;-5212.62387920329;-2895.41082807783;-4378.95673217771;6793101.91193038;0.0492710406398347;0.0240014417379338;0.9596010544826;-0.0334914437599603;2.38948388730091
35520;-5307958.0287679;2770248.64974389;3697667.17535935;-5032.9241472574;-2992.09326548997;-4508.61671475041;6793465.17220963;0.0492264210418785;0.0247000509617147;0.959621331965678;-0.033512830790916;2.42031686571451
35550;-5456192.2199127;2679077.63173098;3560526.65852577;-4848.60115790178;-3085.40777309592;-4633.23741806472;6793821.42906678;0.0491797268178522;0.0253180820568741;0.959641316700371;-0.0335326020242078;2.45116347790772
35580;-5598829.82825363;2585158.51986667;3419724.17143162;-4659.85144912163;-3175.28888429247;-4752.73438432102;6794169.50739987;0.0491313514113192;0.0258518666269362;0.959660934412163;-0.0335507935164181;2.48203003805081
35610;-5735741.01029885;2488595.25748269;3275414.63436416;-4466.8723492767;-3261.6743704947;-4867.02784081512;6794508.2823507;0.0490816988650487;0.026298467547694;0.959680113120884;-0.033567446240209;2.5129221655506
35640;-5866801.85288575;2389493.60702896;3127755.29177342;-4269.86186797537;-3344.50517478705;-4976.04259951557;6794836.68048153;0.0490311806192241;0.0266556934498169;0.959698783315119;-0.0335826058600556;2.54384476826794
35670;-5991894.39211088;2287961.05590259;2976905.57620912;-4069.01859725036;-3423.72534689277;-5079.70795902046;6795153.68074386;0.0489802123120771;0.0269221086091069;0.959716878113917;-0.033596322504162;2.5748020304119
35700;-6110906.62944339;2184106.72420458;2823026.97515848;-3864.54162252554;-3499.28197973924;-5177.95760926841;6795458.31526008;0.0489292105985796;0.0270970381151798;0.959734333416257;-0.0336086505334221;2.60579740523722
35730;-6223732.54530787;2078041.27437231;2666282.90069695;-3656.63044286181;-3571.12514787497;-5270.72953934754;6795749.66993792;0.0488785900028889;0.0271805681891997;0.95975108803877;-0.0336196483081978;2.63683361267162
35760;-6330272.11040739;1969876.82262891;2506838.56185438;-3445.48489996997;-3639.2078479743;-5357.96594871709;6796026.88493736;0.0488287598203492;0.0271735415286926;0.959767083842187;-0.0336293779535895;2.66791264199175
35790;-6430431.29504201;1859726.85218334;2344860.83958958;-3231.30511547928;-3703.48594164637;-5439.6131621289;6796289.15500793;0.0487801210850177;0.0270775475726212;0.959782265847034;-0.0336379051237868;2.69903575965146
35820;-6524122.07666286;1747706.12810912;2180518.16425856;-3014.29143595252;-3763.91810074721;-5515.62154851034;6796535.72971431;0.0487330636188103;0.0268949076033881;0.959796582339052;-0.0336452987660035;2.73020352234212
35850;-6611262.44588647;1633930.61382396;2013980.39545381;-2794.64438514107;-3820.46575537678;-5585.94544404587;6796765.91356639;0.0486879631784951;0.0266286546336788;0.959809984964834;-0.0336516308844181;2.76141579533354
35880;-6691776.4111791;1518517.38908697;1845418.70408539;-2572.56462297701;-3873.09304472714;-5650.54307967209;6796979.06606944;0.0486451787167853;0.0262825080654163;0.959822428818156;-0.0336569763044723;2.79267177610441
35910;-6765594.00240566;1401584.5694259;1675005.45656867;-2348.25291080296;-3921.76677093256;-5709.37651317922;6797174.60170855;0.0486050497737379;0.0258608431542727;0.959833872517445;-0.0336614124378021;2.82397002322485
35940;-6832651.27342286;1283251.22690198;1502914.10097757;-2121.91008234472;-3966.45635605889;-5762.41156609261;6797351.98988086;0.0485678940144727;0.0253686553658415;0.959844278274845;-0.0336650190480189;2.85530849040105
35970;-6892890.30388153;1163637.31211653;1329319.05501784;-1893.73701993579;-4007.13380235591;-5809.61776548871;6797510.7547876;0.0485340049288752;0.0248115197672728;0.959853611957263;-0.0336678780174922;2.88668456553399
36000;-6946259.20038844;1042863.57735958;1154395.59567002;-1663.9346355075;-4043.77365588427;-5850.96829088228;6797650.47529704;0.0485036497084379;0.0241955456596014;0.959861843139807;-0.0336700731152379;2.91809511458275
36030;-6992712.0971632;921051.500797831;978319.750348219;-1432.7038558625;-4076.35297361667;-5886.43992630541;6797770.78478843;0.0484770673146717;0.0235273267195895;0.959868945151943;-0.0336716897659596;2.94953652995949
36060;-7032209.15631167;798323.211596351;801268.189417355;-1200.24561175372;-4104.8512941023;-5916.01301768273;6797871.37098571;0.048454466752605;0.0228138869839155;0.959874895116722;-0.0336728148202536;2.98100478311864
36090;-7064716.56782289;674801.415865868;623418.119908495;-966.760830294535;-4129.25061177286;-5939.67143559284;6797951.97578885;0.0484360255617722;0.0220626230710218;0.959879673983343;-0.0336735363259442;3.01249548094088
36120;-7090206.54938238;550609.323325414;444947.180269633;-732.450430229642;-4149.53535495855;-5957.40254349174;6798012.39510932;0.048421888535767;0.0212812430951554;0.95988326655331;-0.0336739433004866;3.04400392545262
36150;-7108657.34608065;425870.574568073;266033.335987027;-497.515319599154;-4165.6923676734;-5969.19717146053;6798052.47871557;0.0484121666799315;0.0204777027811088;0.959885661500412;-0.0336741255043434;3.07552517636821
36180;-7120053.2300817;300709.168816013;86854.7759106108;-262.156395331196;-4177.71089521977;-5975.04959552714;6798072.13009274;0.0484069364150704;0.0196601393352539;0.959886851384674;-0.0336741732152193;3.10705411589464
36210;-7124384.50030247;175249.39204954;-92410.190884344;-26.5745443004989;-4185.58257365358;-5974.95752259899;6798071.30632023;0.0484062390332604;0.018836803667068;0.959886832660459;-0.033674177003019;3.1385855152
36240;-7121647.48214023;49615.7453938878;-271583.23786803;209.029354607813;-4189.30142314316;-5968.92208103189;6798050.01796942;0.0484100804098808;0.0180159915842314;0.959885605678769;-0.0336742275053821;-3.11307120526147
36270;-7111844.52727126;-76067.1263535006;-450486.123628704;444.454427888914;-4188.8638452465;-5956.94781684836;6798008.3290229;0.04841843097398;0.0172059746024809;0.959883174683852;-0.0336744152036373;-3.08155067913613
36300;-7094984.01353023;-201674.506172992;-628940.794416608;679.499804722547;-4184.26862412352;-5939.04269560713;6797946.3568153;0.0484312259370296;0.016414931018202;0.959879547804103;-0.0336748301990192;-3.05004336961569
36330;-7071080.34486603;-327081.6763683;-806769.486828638;913.964614649984;-4175.51693169196;-5915.21810991381;6797864.27199525;0.048448365778058;0.01565087788692;0.959874737037244;-0.0336755619889875;-3.01855427399607
36360;-7040153.9513559;-452163.99032586;-983794.830802696;1147.6479860834;-4162.61233672746;-5885.48889255143;6797762.29850619;0.0484697169811326;0.0149216045345989;0.959868758229726;-0.0336766992434998;-2.98708816567564
36390;-7002231.28924612;-576796.944606301;-1159839.95308985;1380.34904610858;-4145.56081790017;-5849.87333519722;6797640.7135835;0.0484951130192132;0.0142346082015487;0.959861631050251;-0.0336783295810965;-2.95564953111967
36420;-6957344.84097335;-700856.251485857;-1334728.58137124;1611.86692204356;-4124.37078073212;-5808.39321268071;6797499.84776373;0.0485243555765586;0.0135970323815812;0.959853378957271;-0.0336805393446754;-2.92424250953778
36450;-6905533.11510715;-824217.912065033;-1508285.14918515;1842.00074521828;-4099.0530784509;-5761.07381272527;6797340.08490105;0.0485572160001871;0.0130156083732817;0.959844029160284;-0.0336834133768524;-2.89287083579581
36480;-6846840.64613985;-946758.290060911;-1680334.90182773;2070.54965744286;-4069.62103670648;-5707.94397110273;6797161.86218481;0.0485934369693568;0.0124966005070609;0.959833612574725;-0.0336870347948339;-2.86153778703018
36510;-6781317.99403626;-1068354.1863984;-1850704.00338846;2297.31282063568;-4036.09048210898;-5649.03611211734;6796965.67015105;0.0486327343707055;0.0120457554531124;0.959822163770182;-0.0336914847647524;-2.83024613337439
36540;-6709021.74344114;-1188882.91471429;-2019219.64507893;2522.08943008589;-3998.47977453531;-5584.38629432139;6796752.05267984;0.04867479936555;0.0116682559528779;0.959809720911675;-0.0336968422754596;-2.7989980931447
36570;-6630014.50242836;-1308222.37788629;-2185710.1550102;2744.6787318293;-3956.80984314292;-5514.03426134991;6796521.60696905;0.0487193006349307;0.0113686792526018;0.959796325693663;-0.0337031839118055;-2.76779529276779
36600;-6544364.90066096;-1426251.14569714;-2350005.10957028;2964.88004462072;-3911.10422601791;-5438.02349774673;6796274.9834745;0.0487658867872551;0.0111509604531316;0.959782023266447;-0.0337105836274831;-2.73663873166902
36630;-6452147.5868171;-1542848.53374177;-2511935.44654965;3182.49278699051;-3861.38911337367;-5356.40128963714;6796012.88580479;0.0488141889128849;0.0110183609279046;0.959766862154593;-0.0337191125175653;-2.70552875227728
36660;-6353443.22512181;-1657894.68368231;-2671333.58015753;3397.31650987775;-3807.69339420414;-5269.21879008558;6795736.07055867;0.0488638232696684;0.0109734419019397;0.959750894166972;-0.0337288385909204;-2.67446501524349
36690;-6248338.49080999;-1771270.64495336;-2828033.51806696;3609.1509353372;-3750.04870628303;-5176.53108895736;6795445.34709139;0.0489143940832478;0.0110180432306003;0.959734174298009;-0.033739826542749;-2.64344647991547
36720;-6136926.06433073;-1882858.4580158;-2981870.98062085;3817.79600182169;-3688.48948938666;-5078.39728708439;6795141.57719558;0.0489654964459364;0.0111532673687135;0.959716760619699;-0.0337521375275557;-2.61247139006374
36750;-6019304.62408827;-1992541.23925397;-3132683.52232476;4023.05191654598;-3623.05304160363;-4974.88057451305;6794825.67468118;0.0490167192980416;0.0113794684796294;0.959698714163943;-0.0337658289329345;-2.58153726481154
36780;-5895578.83749941;-2100203.26760658;-3280310.65574535;4224.71921544223;-3553.77957857896;-4866.0483125902;6794498.60483808;0.0490676484756482;0.0116962466001909;0.959680098794747;-0.0337809541546251;-2.55064089468877
36810;-5765859.35013198;-2205730.07301687;-3424593.9779257;4422.59883122036;-3480.7122955237;-4751.97211961912;6794161.38376423;0.0491178698090978;0.0121024467522206;0.959660981069828;-0.0337975623733775;-2.51977834270385
36840;-5630262.77267354;-2309008.52678219;-3565377.29942013;4616.49217004964;-3403.89743180348;-4632.72795979176;6793815.07754084;0.0491669722565915;0.0125961628737543;0.959641430091155;-0.0338156983342406;-2.48894495031013
36870;-5488911.66546371;-2409926.93387743;-3702506.77604227;4806.20119737926;-3323.38433790047;-4508.39623507602;6793460.80123608;0.0492145510575495;0.0131747464339378;0.959621517343992;-0.0338354021289868;-2.45813534813372
36900;-5341934.52030842;-2508375.12732011;-3835831.04340961;4991.52853341662;-3239.22554452335;-4379.06187970862;6793099.71771735;0.0492602108904851;0.0138348195936745;0.959601316523988;-0.0338567089824657;-2.42734347132788
36930;-5189465.73927847;-2604244.56463786;-3965201.35435736;5172.2775587811;-3151.47683361833;-4244.81445691254;6792733.03625224;0.0493035690202224;0.0145722927794688;0.959580903351912;-0.0338796490437819;-2.39656257942384
36960;-5031645.6101793;-2697428.42649154;-4090471.71928187;5348.25253084898;-3060.19731101192;-4105.74825742636;6792362.01087724;0.0493442584192161;0.015382386549231;0.959560355375649;-0.0339042471832855;-2.36578528055932
36990;-4868620.27836379;-2787821.71749832;-4211499.0494618;5519.2587113007;-2965.44948039188;-3961.96239939801;6791987.9385135;0.0493819308475596;0.0162596576455693;0.95953975175909;-0.0339305227964592;-2.33500355998229
37020;-4700541.71454412;-2875321.36929047;-4328143.30339039;5685.10250537554;-2867.29931830771;-3813.56092915938;6791612.15680837;0.0494162598759275;0.0171980291529338;0.959519173057643;-0.0339584896158915;-2.30420881274793
